time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1663562624080150800,25.77915087890625,0.1511030048131942,0.1198289990425109,0.7182589769363403,0.6685140132904053,-2.387392282485962,-1.487651228904724,-2.7732765674591064
1663562624090150000,25.789149902343752,0.1511889994144439,0.1199240013957023,0.7182440161705017,0.6684939861297607,-2.387440919876098,-1.4876583814620972,-2.7735846042633057
1663562624100148200,25.79914819335938,0.151430994272232,0.1201950013637542,0.7182160019874573,0.6684200167655945,-2.3878979682922363,-1.4876153469085691,-2.774785041809082
1663562624110146600,25.809146484375,0.1511220037937164,0.1198650002479553,0.7182779908180237,0.6684830188751221,-2.3880515098571777,-1.4876067638397217,-2.774014711380005
1663562624120145700,25.81914575195313,0.1506969928741455,0.1193960011005401,0.7183380126953125,0.6685979962348938,-2.387561082839966,-1.487633228302002,-2.772237062454224
1663562624130144800,25.829144775390624,0.1503939926624298,0.1190389990806579,0.718375027179718,0.668690025806427,-2.3867592811584477,-1.48765766620636,-2.7704837322235107
1663562624140143600,25.839143554687503,0.1502570062875747,0.1188940033316612,0.7184110283851624,0.6687089800834656,-2.387013912200928,-1.4876469373703003,-2.770325899124145
1663562624150142700,25.849142822265627,0.1508380025625229,0.119557999074459,0.7183160185813904,0.6685619950294495,-2.387784481048584,-1.4876505136489868,-2.772891044616699
1663562624160141800,25.859141845703128,0.1515810042619705,0.120348997414112,0.7181800007820129,0.6683970093727112,-2.3876194953918457,-1.4876339435577393,-2.774944543838501
1663562624170141000,25.86914086914063,0.1521459966897964,0.1209530010819435,0.7180770039558411,0.668271005153656,-2.387554883956909,-1.4876476526260376,-2.776562452316284
1663562624180140000,25.879140136718753,0.1530530005693435,0.1219350025057792,0.7179030179977417,0.668071985244751,-2.387495994567871,-1.487667679786682,-2.779230833053589
1663562624190139000,25.889138916015618,0.1538490056991577,0.122807003557682,0.7177690267562866,0.6678730249404907,-2.3879716396331787,-1.4876418113708496,-2.7821156978607178
1663562624200138000,25.899137939453126,0.1548070013523101,0.1238700002431869,0.7176120281219482,0.6676250100135803,-2.3888580799102783,-1.487626075744629,-2.785914421081543
1663562624210137000,25.90913720703125,0.1554269939661026,0.1245749965310096,0.717519998550415,0.6674479842185974,-2.389883041381836,-1.487576603889465,-2.7888569831848145
1663562624220136200,25.91913623046875,0.1554419994354248,0.1245900020003318,0.7175099849700928,0.6674529910087585,-2.3897335529327397,-1.4876030683517456,-2.788747310638428
1663562624230135000,25.929135009765623,0.155576005578041,0.1247349977493286,0.7174810171127319,0.6674249768257141,-2.3896734714508057,-1.4875987768173218,-2.789094924926758
1663562624240134100,25.939134033203118,0.1555950045585632,0.1247600018978118,0.7174819707870483,0.667415976524353,-2.3898301124572754,-1.4876089096069336,-2.789308547973633
1663562624250133000,25.949133056640633,0.1558409929275512,0.1250469982624054,0.7174479961395264,0.6673409938812256,-2.390399932861328,-1.487583041191101,-2.7906508445739746
1663562624260131800,25.959131835937498,0.1558880060911178,0.125122994184494,0.7174429893493652,0.6673200130462646,-2.390860080718994,-1.4875673055648804,-2.791295289993286
1663562624270130700,25.969130615234377,0.1553670018911361,0.1245570033788681,0.7175359725952148,0.6674479842185974,-2.39068865776062,-1.487585186958313,-2.789550304412842
1663562624280129500,25.97912963867188,0.1545370072126388,0.123657003045082,0.7176880240440369,0.6676449775695801,-2.3905279636383057,-1.4875952005386353,-2.7868893146514893
1663562624290128400,25.98912841796875,0.15345099568367,0.1224559992551803,0.7178919911384583,0.6678969860076904,-2.3900809288024902,-1.4875586032867432,-2.783143758773804
1663562624300127000,25.999126953125,0.1529539972543716,0.1218900009989738,0.7179930210113525,0.6680070161819458,-2.389781951904297,-1.4875357151031494,-2.7813055515289307
1663562624310126300,26.009126220703124,0.1525879949331283,0.1214540004730224,0.7180560231208801,0.6681010127067566,-2.389057159423828,-1.48749840259552,-2.779431104660034
1663562624320126200,26.01912622070313,0.1526290029287338,0.1214959993958473,0.7180219888687134,0.6681209802627563,-2.3885304927825928,-1.487570881843567,-2.779021739959717
1663562624330125600,26.029125488281252,0.1529400050640106,0.1218250021338462,0.717939019203186,0.6680799722671509,-2.387960433959961,-1.487648367881775,-2.779369831085205
1663562624340124200,26.039124267578124,0.1529619991779327,0.1218499988317489,0.7179319858551025,0.6680769920349121,-2.387923240661621,-1.487640380859375,-2.779405355453491
1663562624350123800,26.049123779296885,0.1533540040254593,0.1222790032625198,0.7178850173950195,0.6679589748382568,-2.38850212097168,-1.4875787496566772,-2.781170606613159
1663562624360123100,26.059123046875,0.1532929986715316,0.1222189962863922,0.7179210186004639,0.6679459810256958,-2.3890511989593506,-1.487532138824463,-2.781541585922241
1663562624370121700,26.069121826171873,0.153667002916336,0.1225519999861717,0.717860996723175,0.6678630113601685,-2.3881494998931885,-1.4874662160873413,-2.781663656234741
1663562624380121300,26.079121337890633,0.1535860002040863,0.1224329993128776,0.717877984046936,0.6678850054740906,-2.3876984119415283,-1.487439751625061,-2.7809255123138428
1663562624390120000,26.089119873046883,0.1539610028266906,0.1227630004286766,0.7178509831428528,0.6677669882774353,-2.387356758117676,-1.4872952699661257,-2.7816030979156494
1663562624400119300,26.09911938476563,0.1549949944019317,0.1238600015640258,0.7177000045776367,0.6674879789352417,-2.3878743648529053,-1.487196683883667,-2.7851953506469727
1663562624410119000,26.109118896484368,0.1558209955692291,0.1247429996728897,0.7175610065460205,0.6672809720039368,-2.388069868087769,-1.4871631860733032,-2.7878570556640625
1663562624420117500,26.119117431640625,0.1566690057516098,0.1256549954414367,0.7173870205879211,0.6670979857444763,-2.3877968788146973,-1.487194538116455,-2.790127754211426
1663562624430116400,26.129116455078126,0.157159999012947,0.1262100040912628,0.7172600030899048,0.667015016078949,-2.387581348419189,-1.487305998802185,-2.7914183139801025
1663562624440115200,26.139115234374998,0.1576779931783676,0.1267790049314499,0.7171369791030884,0.6669170260429382,-2.3873085975646973,-1.4873725175857544,-2.7927165031433105
1663562624450113800,26.149113769531255,0.1578990072011947,0.1270159929990768,0.7170950174331665,0.6668649911880493,-2.3873002529144287,-1.487376093864441,-2.7933685779571533
1663562624460112600,26.159112548828126,0.1583209931850433,0.1274580061435699,0.7170479893684387,0.6667299866676331,-2.387732744216919,-1.4872652292251587,-2.7950570583343506
1663562624470111200,26.169111328125,0.1584720015525818,0.1276309937238693,0.7170670032501221,0.6666409969329834,-2.3887746334075928,-1.4871588945388794,-2.7965660095214844
1663562624480110000,26.179110107421884,0.1582079976797104,0.1273220032453537,0.7171329855918884,0.66669100522995,-2.388672113418579,-1.487093210220337,-2.795640230178833
1663562624490109000,26.18910888671875,0.157937005162239,0.1270209997892379,0.7171559929847717,0.6667889952659607,-2.388002395629883,-1.4871788024902344,-2.7941367626190186
1663562624500107500,26.199107421875,0.1576800048351287,0.1267150044441223,0.7171859741210938,0.6668760180473328,-2.3871994018554688,-1.487215280532837,-2.792518854141236
1663562624510106400,26.2091064453125,0.1570339947938919,0.1260650008916854,0.71732097864151,0.6670060157775879,-2.388117790222168,-1.4871995449066162,-2.791567325592041
1663562624520105200,26.21910522460938,0.1565549969673156,0.1255930066108703,0.7174450159072876,0.667074978351593,-2.389401912689209,-1.4871495962142944,-2.791473627090454
1663562624530103800,26.22910375976563,0.155676007270813,0.1247000023722648,0.7176229953765869,0.6672559976577759,-2.390444278717041,-1.4871302843093872,-2.789961099624634
1663562624540102700,26.2391025390625,0.1548780053853988,0.1238399967551231,0.717752993106842,0.6674619913101196,-2.3900744915008545,-1.4871759414672852,-2.787196636199951
1663562624550101500,26.2491015625,0.1546539962291717,0.123597003519535,0.7177690267562866,0.6675410270690918,-2.389569997787476,-1.4872267246246338,-2.78602147102356
1663562624560100000,26.25910009765625,0.1544539928436279,0.1233920007944107,0.7178040146827698,0.667589008808136,-2.3896892070770264,-1.4872602224349976,-2.785548448562622
1663562624570099000,26.269098876953123,0.1546269953250885,0.1235589981079101,0.7178090214729309,0.6675119996070862,-2.390079498291016,-1.487146019935608,-2.7864341735839844
1663562624580097500,26.279097656250002,0.1544390022754669,0.1233649998903274,0.7178590297698975,0.6675369739532471,-2.390484571456909,-1.4871010780334473,-2.7862913608551025
1663562624590096400,26.289096435546874,0.1544570028781891,0.1233899965882301,0.7178559899330139,0.6675329804420471,-2.390578508377075,-1.48712956905365,-2.7864394187927246
1663562624600095200,26.299095214843753,0.1546230018138885,0.1235599964857101,0.7178199887275696,0.6675000190734863,-2.3903472423553467,-1.487107515335083,-2.7867026329040527
1663562624610093800,26.309093750000002,0.155129998922348,0.1241040006279945,0.7177330255508423,0.6673759818077087,-2.3904616832733154,-1.4871068000793457,-2.7883288860321045
1663562624620092700,26.319092773437504,0.155689999461174,0.1247140020132064,0.7176390290260315,0.6672329902648926,-2.39077091217041,-1.487085461616516,-2.790328025817871
1663562624630091500,26.32909155273437,0.1558929979801178,0.1249369978904724,0.7175769805908203,0.6672099828720093,-2.390398979187012,-1.4871374368667605,-2.790574550628662
1663562624640090000,26.339090087890625,0.1562709957361221,0.1253750026226043,0.7174689769744873,0.6671559810638428,-2.390202283859253,-1.4872537851333618,-2.791552782058716
1663562624650089000,26.349088867187504,0.156259000301361,0.1253769993782043,0.7174720168113708,0.6671559810638428,-2.3904476165771484,-1.4872738122940063,-2.791778802871704
1663562624660087600,26.359087646484376,0.1563500016927719,0.1255120038986206,0.7174739837646484,0.6671059727668762,-2.3913662433624268,-1.487224578857422,-2.793030977249145
1663562624670086400,26.369086425781248,0.1568450033664703,0.1260479986667633,0.7174040079116821,0.6669639945030212,-2.391849994659424,-1.4871689081192017,-2.795004367828369
1663562624680085200,26.379085205078127,0.1569859981536865,0.1261949986219406,0.7173609733581543,0.6669489741325378,-2.3914778232574463,-1.4872024059295654,-2.795049905776977
1663562624690083800,26.389083740234376,0.1567869931459427,0.1259800046682357,0.7173720002174377,0.6670250296592712,-2.390976428985596,-1.4872759580612185,-2.793947219848633
1663562624700082700,26.399082763671885,0.1566219925880432,0.1258240044116974,0.7174050211906433,0.667057991027832,-2.391342163085937,-1.4872874021530151,-2.7938473224639893
1663562624710081500,26.40908154296875,0.1560969948768615,0.1253280043601989,0.7175250053405762,0.6671460270881653,-2.392788410186768,-1.487280249595642,-2.7938151359558105
1663562624720080100,26.419080078125,0.1551779955625534,0.1243579983711242,0.7177010178565979,0.6673510074615479,-2.393141984939575,-1.4872523546218872,-2.791449546813965
1663562624730078700,26.42907861328125,0.1546609997749328,0.1238270029425621,0.7177780270576477,0.6674879789352417,-2.3931777477264404,-1.487331748008728,-2.7899653911590576
1663562624740077600,26.43907763671875,0.1541019976139068,0.1232040002942085,0.7178599834442139,0.6676440238952637,-2.392444610595703,-1.4873675107955933,-2.7875277996063232
1663562624750076200,26.449076171875,0.1538359969854354,0.1229149997234344,0.7179210186004639,0.667693018913269,-2.3926198482513428,-1.487336039543152,-2.7869021892547607
1663562624760075000,26.45907495117188,0.1541759967803955,0.1232760027050972,0.7178980112075806,0.6675729751586914,-2.393280267715454,-1.4872373342514038,-2.78857421875
1663562624770073600,26.469073486328128,0.1550540030002594,0.124208003282547,0.7177600264549255,0.6673449873924255,-2.3935461044311523,-1.4871660470962524,-2.791455030441284
1663562624780072400,26.47907250976563,0.155129998922348,0.1243079975247383,0.7177410125732422,0.6673290133476257,-2.3937370777130127,-1.4871845245361328,-2.791900873184204
1663562624790071000,26.48907104492188,0.1547130048274994,0.1238479986786842,0.7177789807319641,0.6674709916114807,-2.3928356170654297,-1.4872866868972778,-2.789729356765747
1663562624800070400,26.499070312500002,0.154558002948761,0.1236869990825653,0.7177609801292419,0.6675559878349304,-2.392061948776245,-1.487404704093933,-2.788499116897583
1663562624810069200,26.509069335937504,0.1542689949274063,0.1233730018138885,0.7178189754486084,0.6676179766654968,-2.3920938968658447,-1.487381100654602,-2.7876641750335693
1663562624820067800,26.519067871093753,0.154571995139122,0.1237220019102096,0.7177879810333252,0.6675170063972473,-2.3929128646850586,-1.4873374700546265,-2.7894229888916016
1663562624830066700,26.529066650390625,0.1555290073156356,0.1247579976916313,0.7176229953765869,0.6672790050506592,-2.393259763717652,-1.4873031377792358,-2.792649030685425
1663562624840065300,26.539065185546875,0.1562840044498443,0.1255429983139038,0.717494010925293,0.6670939922332764,-2.393074989318848,-1.487256646156311,-2.794689416885376
1663562624850064100,26.549064208984376,0.1563840061426162,0.1256510019302368,0.7174749970436096,0.6670709848403931,-2.3930797576904297,-1.4872630834579468,-2.794992685317993
1663562624860063000,26.559062988281248,0.1560630053281784,0.1253239959478378,0.7175139784812927,0.667165994644165,-2.3929688930511475,-1.4873303174972534,-2.7939441204071045
1663562624870061600,26.569061523437504,0.1557109951972961,0.124950997531414,0.7175949811935425,0.667231023311615,-2.3933300971984863,-1.4872945547103882,-2.79325795173645
1663562624880060400,26.579060302734376,0.155239000916481,0.124439001083374,0.7176889777183533,0.6673359870910645,-2.393369197845459,-1.487284541130066,-2.791874408721924
1663562624890059000,26.58905908203125,0.1551129966974258,0.124330997467041,0.7177370190620422,0.6673340201377869,-2.394243001937866,-1.4872416257858276,-2.792408943176269
1663562624900057900,26.599057861328127,0.1552820056676864,0.1244729980826377,0.7177249789237976,0.6672809720039368,-2.3939874172210693,-1.4871689081192017,-2.7926042079925537
1663562624910056700,26.609056640625,0.1550710052251815,0.124219000339508,0.7177609801292419,0.6673380136489868,-2.39350962638855,-1.4871524572372437,-2.79145884513855
1663562624920055300,26.61905517578125,0.1552429944276809,0.124379001557827,0.7177280187606812,0.6673039793968201,-2.3931095600128174,-1.4871474504470823,-2.791536808013916
1663562624930054100,26.62905419921875,0.1549690067768097,0.1240549981594085,0.7177870273590088,0.6673640012741089,-2.392805337905884,-1.4871032238006592,-2.790372133255005
1663562624940053000,26.63905297851563,0.154679000377655,0.1237580031156539,0.7178509831428528,0.6674180030822754,-2.393220901489258,-1.4870924949645996,-2.789937973022461
1663562624950051600,26.64905151367188,0.1545380055904388,0.1236149966716766,0.7178789973258972,0.6674469709396362,-2.393388032913208,-1.4870903491973877,-2.7896952629089355
1663562624960050400,26.65905053710938,0.1536870002746582,0.1226859986782074,0.7180330157279968,0.6676499843597412,-2.3931243419647217,-1.487105369567871,-2.786857843399048
1663562624970049000,26.66904907226563,0.1529289931058883,0.12185800075531,0.7181659936904907,0.6678320169448853,-2.39281964302063,-1.4871032238006592,-2.7842676639556885
1663562624980048000,26.6790478515625,0.1531250029802322,0.1220600008964538,0.7181259989738464,0.6677929759025574,-2.3926072120666504,-1.4871046543121338,-2.7846310138702397
1663562624990046700,26.689046630859373,0.1532450020313263,0.12219899892807,0.7181090116500854,0.6677579879760742,-2.392850399017334,-1.4870917797088623,-2.7852494716644287
1663562625000045300,26.699045410156252,0.1534969955682754,0.1224690005183219,0.7180560231208801,0.6677079796791077,-2.3927102088928223,-1.487114667892456,-2.785860776901245
1663562625010043400,26.70904345703125,0.1540659964084625,0.123088002204895,0.7179639935493469,0.6675620079040527,-2.3930504322052,-1.487085461616516,-2.7879159450531006
1663562625020043500,26.719043457031255,0.1540299952030182,0.1230499967932701,0.71800297498703,0.6675350069999695,-2.393653631210327,-1.486998438835144,-2.7884154319763184
1663562625030041600,26.729041503906252,0.1534100025892257,0.1223670020699501,0.718114972114563,0.6676830053329468,-2.39337158203125,-1.486998438835144,-2.7862515449523926
1663562625040039400,26.739039306640635,0.1528130024671554,0.1216930001974105,0.7181950211524963,0.6678569912910461,-2.3923490047454834,-1.4870539903640747,-2.7833940982818604
1663562625050037800,26.749037841796884,0.1521269977092743,0.1209110021591186,0.718284010887146,0.6680600047111511,-2.3910140991210938,-1.4871211051940918,-2.779940128326416
1663562625060036600,26.75903662109375,0.1517480015754699,0.1204660013318061,0.718334972858429,0.6681720018386841,-2.390118360519409,-1.4871488809585571,-2.7778539657592773
1663562625070034700,26.769034667968754,0.1518629938364029,0.1206019967794418,0.7183259725570679,0.6681320071220398,-2.39052677154541,-1.4871431589126587,-2.7786192893981934
1663562625080033500,26.77903344726562,0.1520030051469802,0.1207790002226829,0.7183359861373901,0.6680560111999512,-2.391580581665039,-1.4870448112487793,-2.780139207839966
1663562625090031900,26.789031982421875,0.1521439999341964,0.1209229975938797,0.7183160185813904,0.6680200099945068,-2.391568660736084,-1.4870390892028809,-2.780534505844116
1663562625100030200,26.799030273437502,0.1515550017356872,0.1203119978308677,0.7183930277824402,0.6681810021400452,-2.3913650512695312,-1.487116813659668,-2.7786014080047607
1663562625110028500,26.80902856445313,0.1509180068969726,0.1196279972791671,0.7185029983520508,0.6683290004730225,-2.3912949562072754,-1.4871153831481934,-2.77662992477417
1663562625120026600,26.819026611328127,0.1503929942846298,0.1190589964389801,0.7186030149459839,0.6684420108795166,-2.3913424015045166,-1.4871082305908203,-2.775097131729126
1663562625130025700,26.829025634765628,0.1499290019273758,0.1185560002923011,0.7186909914016724,0.6685410141944885,-2.3913817405700684,-1.487091064453125,-2.7737419605255127
1663562625140024300,26.8390244140625,0.1495759934186935,0.1181159988045692,0.7187910079956055,0.6685910224914551,-2.3911616802215576,-1.4869749546051023,-2.772376775741577
1663562625150023200,26.84902319335938,0.149726003408432,0.11820799857378,0.7187899947166443,0.6685410141944885,-2.3905835151672363,-1.4868533611297607,-2.7721548080444336
1663562625160022000,26.85902197265625,0.1497970074415207,0.1182489991188049,0.718762993812561,0.6685479879379272,-2.3897809982299805,-1.4868881702423096,-2.77150821685791
1663562625170021000,26.869021240234375,0.1498650014400482,0.1183080002665519,0.7187110185623169,0.668578028678894,-2.3888235092163086,-1.4869778156280518,-2.770733594894409
1663562625180020000,26.879020019531254,0.1503240019083023,0.1187959983944892,0.7186170220375061,0.6684889793395996,-2.388504981994629,-1.4869970083236694,-2.7717831134796143
1663562625190018800,26.889018798828133,0.1502549946308136,0.1187240034341812,0.7186470031738281,0.6684849858283997,-2.38886833190918,-1.4869529008865356,-2.7719438076019287
1663562625200017700,26.899017578125004,0.1497890055179596,0.1182340011000633,0.718779981136322,0.668533980846405,-2.3899738788604736,-1.4868426322937012,-2.771669149398804
1663562625210016500,26.9090166015625,0.1489309966564178,0.117306999862194,0.718936026096344,0.6687210202217102,-2.3899965286254883,-1.4868263006210327,-2.7691192626953125
1663562625220015400,26.919015380859378,0.1477860063314438,0.1160740032792091,0.7190750241279602,0.6690409779548645,-2.38882827758789,-1.486980676651001,-2.764521837234497
1663562625230014200,26.92901416015625,0.1468659937381744,0.1150799989700317,0.719182014465332,0.6693000197410583,-2.387772798538208,-1.4871032238006592,-2.760708808898926
1663562625240013000,26.93901293945313,0.1463380008935928,0.114546000957489,0.7192720174789429,0.669409990310669,-2.3882641792297363,-1.4871132373809814,-2.759673357009888
1663562625250012000,26.949011962890623,0.1462790071964264,0.1145410016179084,0.719310998916626,0.6693829894065857,-2.389692068099976,-1.4870939254760742,-2.761003255844116
1663562625260010800,26.959010742187502,0.1465560048818588,0.1148800030350685,0.7192760109901428,0.6693009734153748,-2.390549421310425,-1.4870697259902954,-2.7627527713775635
1663562625270009600,26.969009521484374,0.147033005952835,0.1153929978609085,0.7191759943962097,0.669215977191925,-2.390218734741211,-1.4871211051940918,-2.763845682144165
1663562625280008400,26.979008544921875,0.147935003042221,0.116345003247261,0.718986988067627,0.6690549850463867,-2.3893394470214844,-1.48718523979187,-2.765639543533325
1663562625290007300,26.989007324218754,0.1485559940338134,0.1170239970088005,0.7188940048217773,0.6688989996910095,-2.389803409576416,-1.4871560335159302,-2.7679762840271
1663562625300006100,26.999006103515626,0.1486829966306686,0.1171580031514167,0.7189239859580994,0.668815016746521,-2.3907415866851807,-1.4870234727859497,-2.769291639328003
1663562625310005800,27.009005859375,0.1485860049724578,0.117076002061367,0.718982994556427,0.6687880158424377,-2.391862392425537,-1.4869401454925537,-2.7701528072357178
1663562625320003300,27.019003417968754,0.1484690010547638,0.1169719994068145,0.718995988368988,0.668819010257721,-2.3920552730560303,-1.4869835376739502,-2.7700226306915283
1663562625330002700,27.029002685546878,0.14826600253582,0.1167619973421096,0.7190039753913879,0.6688910126686096,-2.391664743423462,-1.4870376586914062,-2.769042491912842
1663562625340002600,27.039002441406254,0.1484639942646026,0.1169999986886978,0.718953013420105,0.6688609719276428,-2.3917431831359863,-1.4871032238006592,-2.769745111465454
1663562625350002000,27.049001953125,0.1490609943866729,0.117636002600193,0.7188420295715332,0.6687350273132324,-2.39153790473938,-1.4871010780334473,-2.7713217735290527
1663562625360000500,27.05900048828125,0.1494539976119995,0.1180649995803833,0.7187830209732056,0.6686360239982605,-2.391829252243042,-1.4870946407318115,-2.7727935314178467
1663562625370000100,27.069000244140625,0.1502529978752136,0.1189159974455833,0.7186980247497559,0.6683970093727112,-2.3927576541900635,-1.486940860748291,-2.776103973388672
1663562625379998700,27.078998779296874,0.1510149985551834,0.1196800023317337,0.7185969948768616,0.6681979894638062,-2.3925631046295166,-1.4868320226669312,-2.778108596801758
1663562625389998000,27.088998046875,0.1513489931821823,0.119997002184391,0.7185400128364563,0.6681270003318787,-2.391976833343506,-1.4868049621582031,-2.778460741043091
1663562625399997000,27.098996826171884,0.1514330059289932,0.1200869977474212,0.7185189723968506,0.6681140065193176,-2.3918609619140625,-1.4868128299713137,-2.778597831726074
1663562625409996000,27.10899609375,0.1514540016651153,0.1201419979333877,0.7185109853744507,0.6681069731712341,-2.392274141311645,-1.4868234395980835,-2.779125452041626
1663562625419995400,27.118995361328125,0.1513220071792602,0.120057001709938,0.718546986579895,0.6681140065193176,-2.3933675289154053,-1.4868327379226685,-2.779902696609497
1663562625429994200,27.128994140625004,0.1511320024728775,0.1198730021715164,0.7185840010643005,0.668150007724762,-2.3937289714813232,-1.4868327379226685,-2.779726266860962
1663562625439992800,27.138992919921876,0.1516139954328537,0.1203799992799758,0.718487024307251,0.6680539846420288,-2.3933663368225098,-1.4868533611297607,-2.780789613723755
1663562625449991700,27.148991699218755,0.1517419964075088,0.1205200031399726,0.7184630036354065,0.6680269837379456,-2.393387794494629,-1.4868817329406738,-2.7811896800994877
1663562625459990500,27.158990478515626,0.1522649973630905,0.1210450008511543,0.7183830142021179,0.6678979992866516,-2.393083095550537,-1.486807107925415,-2.782402992248535
1663562625469989000,27.168989013671883,0.1531410068273544,0.121968001127243,0.7182279825210571,0.6676959991455078,-2.3928685188293457,-1.4867780208587646,-2.784787654876709
1663562625479988000,27.178988037109377,0.1533530056476593,0.1221650019288063,0.7181969881057739,0.6676449775695801,-2.392538785934448,-1.4867475032806396,-2.7850465774536133
1663562625489986800,27.18898681640625,0.1533209979534149,0.1221240013837814,0.7181959748268127,0.6676610112190247,-2.392313241958618,-1.4867624044418335,-2.784714698791504
1663562625499985400,27.1989853515625,0.1528400033712387,0.1216209977865219,0.7182549834251404,0.6678000092506409,-2.3920040130615234,-1.4868483543395996,-2.78298282623291
1663562625509984300,27.208984375,0.1521829962730407,0.1209049969911575,0.7183769941329956,0.6679480075836182,-2.391909122467041,-1.4868234395980835,-2.780911684036255
1663562625519982800,27.21898291015625,0.1516840010881424,0.1203899979591369,0.718487024307251,0.6680359840393066,-2.3926053047180176,-1.4867815971374512,-2.780146360397339
1663562625529981700,27.22898168945313,0.1513440012931823,0.1200210005044937,0.7185369729995728,0.6681270003318787,-2.392350196838379,-1.486829161643982,-2.7788615226745605
1663562625539980500,27.23898046875,0.1513350009918213,0.1200210005044937,0.7185140252113342,0.6681529879570007,-2.392042398452759,-1.4868831634521484,-2.7785441875457764
1663562625549979100,27.24897924804688,0.1512829959392547,0.1199790015816688,0.7184979915618896,0.6681900024414062,-2.391785860061645,-1.4869614839553833,-2.778149127960205
1663562625559978000,27.25897802734375,0.1516609936952591,0.120398998260498,0.7184360027313232,0.6680949926376343,-2.392102003097534,-1.4869464635849,-2.779618740081787
1663562625569976800,27.268976806640623,0.1525149941444397,0.1213650032877922,0.718300998210907,0.6678709983825684,-2.393187522888184,-1.4869236946105957,-2.783329486846924
1663562625579975400,27.27897534179688,0.1533440053462982,0.1223289966583252,0.718172013759613,0.6676440238952637,-2.3946995735168457,-1.48690664768219,-2.787428855895996
1663562625589974300,27.288974365234374,0.1540729999542236,0.1231390014290809,0.7180430293083191,0.6674659848213196,-2.395186185836792,-1.4869073629379272,-2.7901370525360107
1663562625599973000,27.298973144531253,0.1543419957160949,0.1234119981527328,0.7179819941520691,0.6674190163612366,-2.394728660583496,-1.486926555633545,-2.790461778640747
1663562625609971700,27.308971679687502,0.1543020009994506,0.1233239993453025,0.717993974685669,0.6674320101737976,-2.394124746322632,-1.4868981838226318,-2.7896716594696045
1663562625619970600,27.318970458984374,0.1542430073022842,0.1232860013842582,0.7180150151252747,0.6674289703369141,-2.3946971893310547,-1.4868675470352173,-2.7901101112365723
1663562625629969200,27.328969238281253,0.1541910022497177,0.1232450008392334,0.7180560231208801,0.6674060225486755,-2.3955018520355225,-1.4868234395980835,-2.7907721996307373
1663562625639968000,27.338968017578132,0.1536449939012527,0.1226639971137046,0.7181800007820129,0.6675040125846863,-2.396023988723755,-1.4867417812347412,-2.7896764278411865
1663562625649966600,27.348966552734375,0.153205007314682,0.1221920028328895,0.7182570099830627,0.6676099896430969,-2.3959805965423584,-1.4867708683013916,-2.7883102893829346
1663562625659965400,27.358965332031254,0.1523060053586959,0.1212069988250732,0.7184159755706787,0.6678239703178406,-2.395618200302124,-1.4867701530456543,-2.785230875015259
1663562625669964300,27.368964355468748,0.1517959982156753,0.1206350028514862,0.7185029983520508,0.6679499745368958,-2.395165205001831,-1.4867708683013916,-2.783216953277588
1663562625679963100,27.378963134765627,0.1517129987478256,0.1205440014600753,0.718546986579895,0.6679379940032959,-2.395670890808105,-1.4866985082626345,-2.7834718227386475
1663562625689961700,27.388961669921883,0.1513029932975769,0.1200840026140213,0.7186660170555115,0.6679859757423401,-2.3962106704711914,-1.4865787029266355,-2.7827565670013428
1663562625699960600,27.398960693359378,0.1509349942207336,0.1196750029921531,0.7187460064888,0.6680560111999512,-2.396265983581543,-1.486527681350708,-2.7816948890686035
1663562625709959400,27.40895947265625,0.1505880057811737,0.1192770004272461,0.7187790274620056,0.6681699752807617,-2.395359754562378,-1.4865871667861938,-2.7797138690948486
1663562625719958000,27.4189580078125,0.1502700001001358,0.1189239993691444,0.7188109755516052,0.6682699918746948,-2.394740343093872,-1.4866410493850708,-2.778126716613769
1663562625729956900,27.428956787109378,0.1505910009145736,0.1192839965224266,0.71875,0.6681990027427673,-2.3948934078216557,-1.4866552352905271,-2.7792627811431885
1663562625739955500,27.43895556640625,0.151415005326271,0.120169997215271,0.7186059951782227,0.6680089831352234,-2.3949546813964844,-1.4866474866867063,-2.781789779663086
1663562625749954300,27.44895434570313,0.1518380045890808,0.120618999004364,0.7185230255126953,0.6679220199584961,-2.3947417736053467,-1.4866737127304075,-2.7828304767608643
1663562625759953000,27.45895288085938,0.1522600054740905,0.121068000793457,0.7184309959411621,0.6678439974784851,-2.3943793773651123,-1.48671555519104,-2.7837226390838623
1663562625769951700,27.46895166015625,0.1520220041275024,0.1208110004663467,0.7184590101242065,0.6679139733314514,-2.394087076187134,-1.486741065979004,-2.782719373703003
1663562625779950300,27.47895043945313,0.151091992855072,0.1198159977793693,0.7186239957809448,0.6681270003318787,-2.3941218852996826,-1.4867559671401978,-2.7799763679504395
1663562625789949200,27.48894921875,0.1500589996576309,0.118709996342659,0.7187939882278442,0.6683740019798279,-2.393933057785034,-1.486788630485535,-2.7767040729522705
1663562625799947800,27.49894775390625,0.1491439938545227,0.117757998406887,0.7189289927482605,0.6686019897460938,-2.393921375274658,-1.4868732690811155,-2.77400016784668
1663562625809946600,27.50894653320313,0.1489039957523346,0.1175199970602989,0.7189570069313049,0.6686670184135437,-2.393961906433105,-1.486915946006775,-2.77335262298584
